userid,newfbid,school,department,class,schregion,tracking,schoolnb,classnb,actualnb,gender,birthyear,marriage1,major1,major2,grade,scorelevel,mailcode,liveplace,height,weight,wakehour,wakeminute,sleephour,sleepminute,eatoutside,stayoutside,liveabroad,travel,travel_NEasia,travel_SEasia,travel_China,travel_HKMacao,travel_MidEast,travel_Europe,travel_CenSouthamerica,travel_Namerica,travel_AustraNewzea,travel_Africa,travel_Other,travel_Never,contact_people,contact_known,contact_web1,invest,invest_stock,invest_ETF,invest_bond,invest_derivative,invest_other,invest_never,invest_otherdes,stock,stock_concrete,stock_food,stock_plastic,stock_textile,stock_machine,stock_electric,stock_glass,stock_paper,stock_steel,stock_rubber,stock_mobile,stock_building,stock_chemical,stock_bio,stock_oil,stock_semicon,stock_computer,stock_photoelec,stock_communication,stock_eleccompo,stock_elecdistributor,stock_net,stock_elecother,stock_shipping,stock_tourism,stock_fin,stock_department,stock_composite,stock_other,investnews,news_family,news_friend,news_pro,news_massmedia,news_socialmedia,news_none,talksociety,politicinterest,vote,nettime,happy,health,exercise,career,career_other,c1,c1_1,c1_2,c1_3,c2,c2_1,c2_2,c2_3,c2_4,c2_5,c2_6,c2_7,c2_8,c2_9,c2_10,c2_11,c3,c3_1,c3_2,c3_3,c3_4,c4,c4_1,c4_2,c4_3,c4_4,c4_5,c4_6,c4_7,c4_8,c4_9,c4_10,c4_11,c4_12,c4_13,c4_14,c4_15,c4_16,c4_17,c4_18,c4_19,c4_20,c4_21,c5,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_13,c5_14,c5_15,c5_16,c5_17,c5_18,c5_19,c5_20,c5_21,c6,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,snatype,snatype1,snatype2,snatype3,depress,netaddict,FBaddict,open,extra,agree,consci,neuro,stufin,data,c_error,lie
1050,1a67ea4967506626aea0dc9f40156a98,49,22,4,1,1,218,58,55,F,1994,N,4,34,4,25-50%,330,Town,164.0,53.0,8.0,0.0,23.0,0.0,3.0,3.0,1,"c(""1"", ""3"", ""9"")",1,0,1,0,0,0,0,0,1,0,0,0,2.0,4.0,4.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,3,2,1,2.0,5,4,4,2,,"c(""3"", ""2"", ""2"")",2,3,3,"c(""3"", ""2"", ""2"", ""2"", ""3"", ""2"", ""3"", ""2"", ""4"", ""2"", ""3"")",2,3,3,3,2,3,2,3,1,3,2,"c(""4"", ""3"", ""2"", ""3"")",2,3,4,3,"c(""2"", ""3"", ""2"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""4"", ""3"", ""3"", ""3"", ""3"", ""3"", ""4"", ""3"", ""4"", ""4"", ""3"", ""4"")",2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,3,4,"c(""2"", ""1"", ""1"", ""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""2"")",2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,4,1,1,2,"c(""2"", ""2"", ""2"", ""1"", ""2"", ""1"")",2,2,2,1,2,1,2,0,1,0,62,27,10,2.5,3.0,3.0,2.5,2.5,1,1,0,0
433,e0680109d84ad24d0be4e1af63dd8608,49,22,4,1,1,218,58,55,M,1993,N,4,34,4,25-50%,339,Metro,180.3,88.0,12.0,0.0,0.0,0.0,2.0,1.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""2"")",1.0,1.0,0.0,0.0,0.0,0.0,3,3,1,5.0,4,3,5,8,,"c(""3"", ""4"", ""3"")",2,1,2,"c(""3"", ""2"", ""2"", ""2"", ""1"", ""1"", ""3"", ""3"", ""4"", ""4"", ""4"")",2,3,3,3,4,4,2,2,1,1,1,"c(""1"", ""1"", ""3"", ""5"")",5,5,3,1,"c(""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""3"", ""1"", ""4"", ""1"", ""1"", ""4"", ""1"", ""1"", ""3"", ""2"", ""1"", ""1"", ""1"", ""1"")",1,1,2,1,1,1,1,3,1,4,1,1,4,1,1,3,2,1,1,1,1,"c(""2"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""4"", ""1"", ""1"", ""1"")",2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,3,4,1,1,1,"c(""1"", ""1"", ""1"", ""3"", ""1"", ""1"")",1,1,1,3,1,1,"c(""1"", ""2"")",1,1,0,29,31,8,4.0,3.5,3.0,3.0,1.5,1,1,0,0
286,ae43eadf451808b8cb5d9248ef7c68cf,49,22,4,1,1,218,58,55,F,1994,Y,4,34,4,25-50%,324,Town,158.0,44.0,9.0,20.0,2.0,0.0,4.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""4"", ""5"")",0.0,1.0,0.0,1.0,1.0,0.0,2,2,1,12.0,5,3,3,2,,"c(""3"", ""3"", ""1"")",2,2,4,"c(""4"", ""2"", ""2"", ""4"", ""2"", ""2"", ""2"", ""4"", ""4"", ""2"", ""2"")",1,3,3,1,3,3,3,1,1,3,3,"c(""3"", ""2"", ""3"", ""3"")",3,4,3,3,"c(""1"", ""1"", ""1"", ""2"", ""3"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"")",1,1,1,2,3,2,2,2,1,4,1,1,2,1,1,1,2,1,1,2,1,"c(""5"", ""3"", ""3"", ""1"", ""1"", ""5"", ""5"", ""5"", ""1"", ""1"", ""5"", ""4"", ""4"", ""5"", ""3"", ""5"", ""3"", ""4"", ""1"", ""4"", ""3"")",5,3,3,1,1,5,5,5,1,1,5,4,4,5,3,5,3,4,1,4,3,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""2"")",1,1,1,1,1,2,"c(""2"", ""3"")",0,1,1,29,67,7,2.5,3.5,2.5,3.5,3.5,1,1,0,0
383,c655a43aad943b766a6daa5e1839bfc6,49,22,4,1,1,218,58,55,F,1993,N,4,34,4,25-50%,117,Metro,158.0,58.0,8.0,0.0,0.0,0.0,2.0,0.0,2,"c(""1"", ""2"")",1,1,0,0,0,0,0,0,0,0,0,0,2.0,5.0,4.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,4,2,1,4.0,7,4,1,2,,"c(""4"", ""4"", ""3"")",1,1,2,"c(""2"", ""2"", ""1"", ""1"", ""1"", ""3"", ""4"", ""3"", ""4"", ""2"", ""2"")",3,3,4,4,4,2,1,2,1,3,3,"c(""5"", ""5"", ""1"", ""1"")",1,1,5,5,"c(""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""1"")",1,1,1,4,1,1,1,4,1,4,1,1,4,1,1,1,4,1,1,1,1,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""5"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,32,25,6,3.0,2.0,3.5,3.5,2.0,1,1,0,0
377,aca9ec2219904dfcb7ca91ccb4e65192,49,22,4,1,1,218,58,55,F,1993,N,4,34,4,25-50%,254,Metro,160.0,49.0,8.0,20.0,1.0,30.0,0.0,0.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""4"", ""5"")",0.0,1.0,0.0,1.0,1.0,0.0,4,3,1,3.0,4,3,1,2,,"c(""4"", ""3"", ""3"")",1,2,2,"c(""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""3"", ""2"", ""4"", ""2"", ""2"")",3,4,4,4,3,4,2,3,1,3,3,"c(""4"", ""4"", ""1"", ""1"")",2,2,5,5,"c(""1"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""4"", ""2"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""2"")",1,1,1,3,1,1,1,4,1,4,1,1,4,2,1,1,4,1,1,1,2,"c(""3"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""1"", ""2"", ""1"", ""3"", ""1"", ""4"", ""1"", ""1"", ""1"")",3,2,1,2,1,1,1,1,2,1,2,2,1,2,1,3,1,4,1,1,1,"c(""3"", ""2"", ""1"", ""2"", ""1"", ""1"")",3,2,1,2,1,1,"c(""1"", ""2"")",1,1,0,33,30,10,2.5,3.0,3.5,3.0,2.0,1,1,0,0
303,3ab155c1d55d2afc389b4873670c607d,49,22,4,1,1,218,58,55,M,1994,N,4,34,4,25-50%,254,Metro,176.0,56.0,8.0,,23.0,,2.0,1.0,0,"c(""1"", ""2"")",1,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""4"", ""5"")",0.0,1.0,0.0,1.0,1.0,0.0,3,2,1,10.0,5,3,2,8,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""3"", ""3"", ""4"", ""2"", ""2"")",4,3,3,3,3,2,2,2,1,3,3,"c(""5"", ""5"", ""2"", ""1"")",1,1,4,5,"c(""2"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""3"", ""1"", ""4"", ""2"", ""1"", ""3"", ""1"", ""2"", ""1"", ""3"", ""1"", ""2"", ""1"", ""2"")",2,1,1,3,1,1,1,3,1,4,2,1,3,1,2,1,3,1,2,1,2,"c(""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""2"", ""2"", ""2"", ""1"", ""1"", ""1"", ""2"", ""2"", ""4"", ""1"", ""2"", ""1"")",2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,4,1,2,1,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,2,0,1,0,33,31,7,2.5,1.5,3.0,3.0,2.5,1,1,0,0
1632,cdaf065e9d297e44739ef983f0426918,49,22,4,1,1,218,58,55,M,1994,N,4,34,4,H 25%,339,Metro,165.0,65.0,6.0,30.0,0.0,30.0,6.0,5.0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,3.0,5.0,2.0,2,1.0,,0.0,0.0,,0.0,,"c(""2"", ""9"", ""16"", ""17"", ""18"", ""19"", ""21"", ""24"", ""26"", ""27"")",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,3,4,1,1.5,4,2,2,1,,"c(""4"", ""4"", ""3"")",1,1,2,"c(""3"", ""2"", ""2"", ""3"", ""2"", ""3"", ""1"", ""2"", ""4"", ""1"", ""2"")",2,3,3,2,3,2,4,3,1,4,3,"c(""4"", ""4"", ""5"", ""3"")",2,2,1,3,"c(""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""4"", ""3"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""1"", ""3"", ""1"", ""2"")",1,2,2,2,2,3,2,2,2,4,3,2,2,3,2,2,2,1,3,1,2,"c(""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""3"", ""1"", ""2"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,2,1,2,1,1,1,1,2,1,1,2,1,3,1,2,1,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,41,28,6,2.5,2.5,2.0,2.5,3.5,1,1,0,0
385,1a0c83ab1f10997b83f160fc401b47bc,49,22,4,1,1,218,58,55,F,1994,N,4,34,4,H 25%,242,Sub,155.0,60.0,7.0,15.0,0.0,0.0,2.0,6.0,0,"c(""1"", ""2"", ""3"", ""8"")",1,1,1,0,0,0,0,1,0,0,0,0,2.0,4.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""4"", ""5"")",1.0,0.0,0.0,1.0,1.0,0.0,1,2,2,12.0,5,4,3,2,,"c(""2"", ""2"", ""2"")",3,3,3,"c(""4"", ""4"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1"", ""4"", ""3"", ""2"")",1,1,3,4,4,3,4,4,1,2,3,"c(""3"", ""3"", ""2"", ""3"")",3,3,4,3,"c(""1"", ""1"", ""1"", ""1"", ""3"", ""2"", ""3"", ""2"", ""2"", ""4"", ""1"", ""1"", ""2"", ""1"", ""3"", ""2"", ""3"", ""1"", ""2"", ""1"", ""2"")",1,1,1,1,3,2,3,2,2,4,1,1,2,1,3,2,3,1,2,1,2,"c(""3"", ""2"", ""4"", ""2"", ""1"", ""1"", ""1"", ""2"", ""2"", ""1"", ""3"", ""2"", ""2"", ""3"", ""1"", ""3"", ""1"", ""4"", ""3"", ""3"", ""1"")",3,2,4,2,1,1,1,2,2,1,3,2,2,3,1,3,1,4,3,3,1,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,2,0,1,0,35,41,7,3.0,3.5,1.0,2.0,1.5,1,1,0,0
285,8edc5b6cb79567bf00b183d89a97d7ea,49,22,4,1,1,218,58,55,F,1993,Y,4,34,4,50-75%,254,Metro,157.0,50.0,8.0,0.0,23.0,0.0,5.0,2.0,1,"c(""1"", ""2"", ""3"", ""4"")",1,1,1,1,0,0,0,0,0,0,0,0,3.0,4.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,5.0,4,3,2,2,,"c(""4"", ""4"", ""4"")",1,1,1,"c(""3"", ""1"", ""1"", ""2"", ""3"", ""3"", ""3"", ""4"", ""4"", ""2"", ""1"")",2,4,4,3,2,2,2,1,1,3,4,"c(""3"", ""4"", ""3"", ""3"")",3,2,3,3,"c(""2"", ""1"", ""3"", ""2"", ""3"", ""3"", ""2"", ""3"", ""1"", ""4"", ""1"", ""1"", ""4"", ""2"", ""1"", ""1"", ""3"", ""3"", ""1"", ""1"", ""1"")",2,1,3,2,3,3,2,3,1,4,1,1,4,2,1,1,3,3,1,1,1,"c(""3"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""1"")",3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,4,1,1,1,"c(""2"", ""1"", ""2"", ""2"", ""1"", ""1"")",2,1,2,2,1,1,2,0,1,0,39,27,9,1.5,2.5,3.5,4.0,2.5,1,1,0,0
384,4ccfecbc0ec82e753b01bdc8b77447d3,49,22,4,1,1,218,58,55,F,1994,N,4,34,4,H 25%,108,Metro,158.0,60.0,7.0,0.0,23.0,0.0,1.0,0.0,3,"c(""1"", ""2"", ""4"", ""6"")",1,1,0,1,0,1,0,0,0,0,0,0,4.0,5.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""2"", ""4"")",1.0,1.0,0.0,1.0,0.0,0.0,3,2,1,3.0,6,4,3,2,,"c(""4"", ""4"", ""3"")",1,1,2,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""4"", ""4"", ""2"", ""1"")",3,4,4,4,4,4,2,1,1,3,4,"c(""4"", ""4"", ""3"", ""3"")",2,2,3,3,"c(""2"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""4"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",2,1,1,4,1,1,1,4,1,4,1,1,4,2,1,1,1,1,1,1,1,"c(""2"", ""1"", ""2"", ""2"", ""1"", ""1"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,31,25,6,2.5,3.0,3.5,4.0,2.0,1,1,0,0
370,86de156614d00457957315606ca6e88e,49,22,4,1,1,218,58,55,F,1993,N,4,34,4,50-75%,108,Metro,163.0,48.0,8.0,30.0,1.0,0.0,4.0,6.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""4"")",0.0,1.0,0.0,1.0,0.0,0.0,2,2,1,2.0,6,4,2,2,,"c(""3"", ""2"", ""3"")",2,3,2,"c(""4"", ""1"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""4"", ""2"", ""2"")",1,4,4,3,3,4,3,3,1,3,3,"c(""5"", ""5"", ""3"", ""2"")",1,1,3,4,"c(""1"", ""1"", ""1"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""3"", ""3"", ""2"", ""1"", ""2"")",1,1,1,2,2,2,1,4,1,4,1,1,4,1,1,1,3,3,2,1,2,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""4"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,"c(""3"", ""1"", ""1"", ""1"", ""1"", ""1"")",3,1,1,1,1,1,2,0,1,0,35,24,8,2.5,4.0,3.0,3.0,2.5,1,1,0,0
316,d575fb04f5f126438c18e98584da733d,49,22,4,1,1,218,58,55,F,1993,Y,4,34,4,50-75%,117,Metro,173.0,60.0,9.0,0.0,2.0,0.0,4.0,6.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""4"", ""5"")",0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,3.0,5,2,2,2,,"c(""3"", ""2"", ""2"")",2,3,3,"c(""2"", ""1"", ""2"", ""3"", ""1"", ""2"", ""2"", ""1"", ""4"", ""1"", ""3"")",3,4,3,2,4,3,3,4,1,4,2,"c(""3"", ""2"", ""3"", ""2"")",3,4,3,4,"c(""3"", ""3"", ""3"", ""2"", ""3"", ""2"", ""2"", ""3"", ""1"", ""4"", ""2"", ""2"", ""3"", ""4"", ""3"", ""2"", ""3"", ""3"", ""3"", ""2"", ""2"")",3,3,3,2,3,2,2,3,1,4,2,2,3,4,3,2,3,3,3,2,2,"c(""3"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""3"", ""2"", ""2"", ""1"", ""3"", ""2"", ""4"", ""1"", ""2"", ""3"")",3,2,1,1,1,1,1,2,1,1,1,3,2,2,1,3,2,4,1,2,3,"c(""4"", ""4"", ""2"", ""2"", ""3"", ""1"")",4,4,2,2,3,1,2,0,1,0,51,34,16,3.5,2.5,3.0,2.0,3.5,1,1,0,0
359,fc828dd5216692df5c1b3dc40c93daa0,49,22,4,1,1,218,58,55,F,1994,N,4,34,4,25-50%,220,Rural,158.0,55.0,8.0,0.0,0.0,0.0,5.0,3.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,3,2,1,2.0,6,4,1,2,,"c(""4"", ""4"", ""3"")",1,1,2,"c(""4"", ""2"", ""2"", ""2"", ""2"", ""1"", ""4"", ""3"", ""4"", ""3"", ""4"")",1,3,3,3,3,4,1,2,1,2,1,"c(""4"", ""4"", ""2"", ""2"")",2,2,4,4,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"", ""2"")",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"")",2,2,2,2,2,2,2,0,1,0,26,40,12,3.5,4.0,3.5,3.0,2.0,1,1,6,0
396,3f48787004c6d5a80e495d4cc77b689d,49,22,4,1,1,218,58,55,F,1993,N,4,34,4,25-50%,117,Metro,167.0,50.0,8.0,30.0,2.0,30.0,7.0,5.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"c(""1"", ""2"")",1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,5.0,5,3,3,2,,"c(""3"", ""2"", ""2"")",2,3,3,"c(""4"", ""2"", ""2"", ""2"", ""1"", ""1"", ""3"", ""2"", ""4"", ""1"", ""2"")",1,3,3,3,4,4,2,3,1,4,3,"c(""4"", ""4"", ""3"", ""3"")",2,2,3,3,"c(""2"", ""1"", ""3"", ""2"", ""3"", ""3"", ""3"", ""2"", ""1"", ""4"", ""1"", ""2"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"")",2,1,3,2,3,3,3,2,1,4,1,2,2,2,2,1,2,1,1,1,2,"c(""3"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""1"", ""2"")",3,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,4,1,1,2,"c(""5"", ""3"", ""1"", ""3"", ""3"", ""1"")",5,3,1,3,3,1,"c(""1"", ""2"")",1,1,0,37,29,16,3.0,4.0,3.0,2.5,3.0,1,1,0,0
1623,fabcc11d0766a71d302f533022a811bf,49,22,4,1,1,218,58,55,M,1994,Y,5,34,4,25-50%,254,Sub,170.0,75.0,6.0,0.0,23.0,0.0,7.0,7.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,3,0.0,,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,4,1,3.0,7,5,1,1,,"c(""2"", ""1"", ""1"")",3,4,4,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"")",3,4,4,4,4,4,4,4,1,4,4,"c(""1"", ""1"", ""1"", ""1"")",5,5,5,5,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,"c(""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""4"", ""4"", ""1"", ""1"")",1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,4,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,1,0,0,21,31,6,2.5,3.0,2.5,2.5,2.5,1,3,0,0
