idego,idalter,actiondate,dailycontactcount
161,1135,2012-Oct-23,1
1239,1315,2014-Oct-21,2
1104,1020,2012-Oct-17,1
655,662,2013-Jan-19,1
1331,205,2013-May-02,2
110,84,2014-Feb-13,1
1560,469,2012-Sep-22,1
684,533,2012-Dec-20,1
235,241,2015-Jun-14,2
1239,1345,2014-Jun-02,2
758,806,2013-Oct-24,4
234,219,2014-May-12,1
1006,798,2015-Feb-05,2
1560,469,2013-Mar-15,2
884,696,2013-Jan-15,1
758,916,2015-Jul-28,1
1317,203,2015-May-09,1
741,689,2012-Oct-22,1
702,694,2014-May-13,1
750,881,2015-Aug-01,2
874,696,2013-Nov-27,2
181,179,2013-Sep-11,1
233,181,2013-Oct-18,1
814,803,2012-Nov-21,2
757,693,2012-Oct-15,2
1053,203,2014-Mar-20,2
693,746,2015-Mar-31,1
693,806,2014-Oct-21,1
38,269,2015-Oct-11,1
606,572,2013-Sep-20,2
854,896,2013-Nov-14,1
1311,1315,2012-Aug-13,15
878,877,2012-Dec-04,1
775,689,2014-Oct-29,2
619,592,2012-Nov-18,3
1314,1270,2013-Jul-02,3
1061,980,2014-Jun-01,1
207,161,2015-Jul-04,1
625,656,2013-Apr-28,3
190,216,2012-Jun-20,8
881,879,2015-Sep-04,1
407,1490,2014-May-27,1
741,884,2013-Apr-30,1
202,233,2015-Oct-30,1
690,635,2012-Sep-12,7
705,876,2015-May-22,1
663,421,2015-Nov-02,2
40,39,2013-Dec-12,1
642,1560,2013-Aug-23,17
869,808,2012-Dec-29,1
220,184,2013-Aug-14,1
403,393,2012-Dec-23,1
1623,411,2015-Apr-24,1
649,648,2013-Jan-02,3
687,875,2015-Jun-06,1
778,653,2014-Jan-10,2
257,204,2013-Aug-08,1
1006,1001,2014-Jun-22,1
588,1014,2013-Oct-12,1
665,682,2014-Jan-10,1
1022,1222,2015-Sep-25,1
1659,374,2014-Jan-24,2
1527,1658,2013-Jan-30,1
205,204,2014-Feb-08,1
231,215,2013-Feb-25,1
750,1453,2014-Aug-12,1
1396,1397,2014-Sep-13,1
679,398,2013-Mar-10,1
1658,1737,2013-Jul-28,1
1331,159,2013-May-11,3
945,693,2012-Sep-18,4
98,406,2013-Dec-11,1
331,333,2012-Dec-24,2
869,749,2014-May-16,2
158,1331,2014-Feb-11,1
701,771,2013-Apr-30,3
945,740,2015-Apr-15,1
406,47,2013-Feb-17,1
306,282,2011-Jan-25,5
945,740,2015-May-05,1
1305,1240,2012-Dec-16,1
523,126,2013-May-26,1
225,212,2012-Sep-22,1
207,161,2013-Jun-10,1
374,1659,2014-Mar-14,1
406,509,2013-Jan-07,2
790,808,2014-May-29,1
1080,1285,2013-Mar-06,4
771,701,2015-Sep-05,1
373,80,2013-Dec-01,2
423,421,2013-Dec-21,2
1732,1654,2014-Oct-01,1
849,1081,2013-Nov-17,5
588,1055,2012-Nov-21,1
709,730,2012-Nov-25,5
104,1362,2013-Jan-21,9
1006,1011,2012-Dec-28,91
749,774,2013-Mar-27,4
909,946,2014-May-02,2
1053,257,2012-Nov-13,2
215,235,2014-Dec-10,1
64,71,2013-Jul-12,1
207,1458,2015-Jan-13,1
807,635,2013-Jun-03,1
333,437,2012-Sep-28,1
1022,1020,2013-Feb-01,1
396,1623,2015-Mar-26,1
806,771,2014-May-26,2
357,1465,2013-Nov-28,1
1084,205,2013-Mar-15,1
1335,417,2013-Feb-05,5
399,342,2015-Jun-06,1
337,357,2014-Jul-05,2
1560,946,2013-Oct-16,1
80,84,2014-Jun-12,1
572,591,2014-Jul-24,1
1312,793,2013-Oct-16,1
1022,1112,2012-Sep-26,1
806,731,2012-Dec-17,1
335,342,2014-Oct-27,1
234,229,2011-Apr-25,6
185,225,2012-Oct-13,1
1570,1177,2014-Jun-06,1
598,613,2015-Apr-27,1
736,704,2013-Dec-14,2
1125,1139,2013-Feb-28,2
257,204,2013-Dec-23,1
955,951,2013-Jun-06,1
696,806,2013-Jan-06,3
799,1638,2015-Jan-18,1
1678,220,2013-Sep-20,2
602,1453,2015-Apr-23,1
709,771,2012-Oct-28,3
581,927,2012-Sep-12,1
773,768,2012-Sep-28,2
205,257,2014-Sep-08,1
179,171,2013-Oct-18,1
244,220,2014-Jan-04,1
703,806,2013-Sep-24,1
751,845,2013-Mar-28,1
64,71,2011-Dec-08,2
857,949,2013-Mar-09,3
591,584,2015-Jun-11,1
170,227,2012-Oct-23,3
1170,1556,2013-Mar-29,1
259,161,2013-Jul-19,1
875,771,2013-Dec-10,4
1710,1238,2013-Aug-28,1
1001,1112,2014-Jul-26,2
775,876,2014-Dec-28,1
207,160,2013-Jan-15,3
869,1312,2014-Jan-19,1
909,578,2013-Nov-20,1
1020,1639,2015-Apr-20,7
1239,1345,2015-Sep-14,2
185,175,2015-Mar-04,1
263,1328,2015-Oct-30,1
257,208,2014-Jan-12,7
1180,1556,2015-Dec-23,1
736,709,2015-Feb-05,1
703,694,2013-Nov-10,2
1523,1658,2015-Jun-17,1
410,445,2011-Oct-17,1
807,579,2013-Feb-21,1
759,876,2012-Oct-30,8
437,339,2015-Oct-15,1
591,1014,2015-Jun-10,1
203,205,2014-Nov-10,1
533,548,2014-Jan-30,3
478,807,2012-Nov-19,1
1101,1015,2014-Feb-22,1
1352,1380,2012-Oct-04,4
195,175,2012-Nov-16,6
824,1037,2015-May-21,1
80,92,2015-Dec-18,1
884,709,2013-Jun-26,1
394,44,2013-Oct-15,1
342,344,2014-Jan-28,1
411,1622,2015-May-22,1
875,806,2015-Mar-19,2
331,333,2013-Feb-09,1
682,420,2014-May-24,2
259,1135,2012-Dec-26,1
808,790,2012-Dec-04,3
1061,618,2015-Feb-09,1
269,39,2014-Jul-25,1
882,1100,2013-Apr-02,2
1311,1710,2013-Aug-11,1
1015,1011,2013-Mar-27,5
790,788,2013-Mar-17,1
1000,995,2013-Jun-21,1
185,169,2012-Oct-23,1
912,933,2013-Nov-13,4
1015,1011,2014-Sep-06,1
351,339,2013-Jan-13,1
1458,258,2014-Jan-02,1
771,740,2014-Nov-01,1
208,263,2013-Jul-27,2
1561,1236,2013-Mar-03,1
393,339,2013-Feb-10,1
233,212,2013-Apr-30,1
175,177,2013-Sep-30,1
679,548,2014-Apr-15,2
263,161,2012-Sep-14,1
635,807,2012-Dec-04,1
161,209,2014-Mar-10,2
32,769,2012-Nov-29,3
257,418,2014-Aug-18,2
983,1118,2013-Oct-08,1
331,344,2015-May-19,1
740,876,2012-Nov-15,9
259,1143,2014-May-29,1
731,771,2013-Aug-05,1
820,563,2013-May-09,1
916,689,2015-Aug-23,3
1416,1311,2012-Oct-13,1
703,876,2014-May-30,5
876,759,2014-Dec-25,1
818,879,2012-Dec-06,1
737,876,2014-Oct-23,1
1311,1315,2014-Nov-29,1
295,679,2013-Apr-04,2
876,806,2013-Oct-30,5
737,759,2014-Apr-07,1
737,704,2014-Mar-31,2
592,589,2012-Sep-20,5
593,564,2015-Feb-13,1
203,208,2013-Jun-06,1
1198,1171,2015-Feb-05,1
741,731,2013-Aug-23,1
1453,619,2014-Sep-06,2
335,1468,2014-Sep-25,1
845,773,2012-Nov-07,2
193,184,2013-Nov-28,1
205,204,2013-Oct-06,4
741,713,2014-Jul-20,1
1053,158,2013-Oct-02,2
229,234,2012-Sep-27,4
570,819,2014-Jul-23,2
743,884,2013-Oct-08,1
743,884,2014-Apr-23,1
693,759,2014-May-03,1
740,726,2014-Jul-16,1
881,593,2014-Aug-13,1
234,229,2011-May-08,6
696,694,2012-Dec-19,1
721,687,2014-Oct-29,4
828,1634,2012-Nov-27,5
740,726,2015-Mar-20,4
410,445,2012-Apr-25,2
1154,203,2013-Apr-14,1
1458,258,2014-Jun-28,1
638,335,2012-Nov-21,3
555,421,2012-Sep-12,1
1011,1015,2013-Apr-29,1
564,750,2013-Dec-25,2
579,578,2013-Jul-28,6
721,705,2014-Oct-10,1
916,693,2013-Jun-04,1
693,771,2014-Jun-11,4
731,775,2011-Jun-23,1
480,706,2012-Oct-23,1
1059,620,2013-Jan-08,3
1184,1170,2013-Jun-24,1
1143,203,2015-Jan-26,1
220,226,2013-May-17,1
625,679,2013-Sep-11,1
1523,1732,2013-Jan-02,1
734,731,2014-Nov-25,1
979,440,2012-Sep-06,1
592,1453,2014-Apr-07,7
259,160,2012-Dec-11,4
421,548,2014-Apr-05,1
759,884,2013-Jun-27,2
1186,1207,2013-Mar-23,1
676,1084,2013-Nov-25,1
690,587,2013-Jan-10,5
706,634,2012-Dec-11,4
374,1659,2014-Dec-26,1
771,696,2013-Mar-21,1
920,859,2015-Sep-11,1
607,1023,2015-Jul-16,1
207,1154,2012-Oct-18,1
374,375,2015-Mar-05,3
696,875,2013-Jan-16,1
635,714,2012-Dec-25,1
1237,1339,2015-Jan-04,1
37,1397,2015-Jan-24,1
740,806,2013-Jul-07,9
1737,1656,2013-Apr-27,1
726,876,2013-Oct-25,1
1055,572,2014-Dec-30,1
226,233,2013-Aug-06,1
773,749,2015-Jun-14,2
211,225,2013-Jul-01,1
357,639,2012-Oct-13,6
1039,601,2015-Mar-07,1
207,1320,2013-Nov-13,1
817,595,2012-Oct-13,1
1473,570,2013-Jul-07,3
578,686,2012-Dec-25,3
706,634,2012-Nov-29,5
685,423,2012-Oct-26,9
828,1657,2013-Jun-01,1
220,226,2012-Dec-18,11
686,807,2013-Jan-15,1
589,1376,2014-Apr-04,2
758,693,2014-May-03,4
563,859,2013-Oct-29,1
226,181,2013-Oct-06,1
257,263,2013-Jun-10,1
342,400,2013-May-30,1
184,174,2013-Jul-26,1
241,215,2015-Sep-05,1
1467,393,2013-Jan-07,1
744,702,2013-Jul-06,1
1467,1465,2014-Nov-19,1
736,709,2015-Apr-13,1
244,213,2013-Jun-04,1
1312,808,2013-Jan-06,1
693,702,2013-Apr-15,3
1032,627,2012-Nov-09,1
278,287,2014-Sep-29,4
608,604,2015-Jun-30,1
1020,1117,2012-Oct-11,1
736,1600,2012-Nov-25,5
693,705,2014-Mar-01,1
1065,1453,2013-Oct-18,1
158,1332,2014-Mar-25,1
1317,263,2013-Dec-14,1
1490,555,2012-Sep-24,1
689,734,2014-Aug-05,1
207,1317,2014-Dec-23,1
823,860,2014-Sep-07,1
638,340,2012-Sep-18,1
524,997,2012-Oct-06,1
759,694,2013-Oct-03,1
1068,958,2013-May-08,1
215,177,2013-Apr-01,1
807,632,2012-Nov-15,1
598,572,2015-Nov-30,1
234,228,2014-Dec-10,1
869,774,2013-Jul-08,1
593,881,2014-Dec-17,1
588,572,2015-Apr-28,1
1600,701,2014-May-13,1
1326,1334,2013-Jun-26,1
1240,1561,2015-Jan-14,1
171,176,2013-May-25,1
759,945,2015-Oct-08,1
1101,1083,2016-Mar-31,1
601,605,2015-Nov-12,1
1065,592,2013-Jan-24,1
278,287,2015-May-05,2
705,720,2012-Oct-18,6
734,709,2012-Oct-31,4
1549,1649,2012-Nov-16,4
1285,1144,2014-Feb-19,1
736,709,2012-Nov-27,2
909,1560,2015-Oct-02,1
709,771,2012-Oct-15,1
697,759,2013-May-09,1
212,225,2014-Nov-23,1
564,640,2015-May-30,2
687,762,2015-Jan-17,1
1101,1103,2013-Dec-03,1
407,679,2012-Nov-19,1
1223,1101,2014-Sep-11,1
205,1323,2013-May-23,1
157,258,2014-Dec-03,1
916,703,2012-Oct-01,8
1181,1183,2013-Jan-31,1
759,806,2013-Apr-18,2
959,963,2012-Oct-16,1
1331,1143,2014-Jun-01,1
696,874,2014-Oct-22,1
1656,1654,2014-May-27,1
417,1335,2014-Feb-10,1
959,406,2015-Jan-31,1
694,696,2013-Oct-13,2
1103,1117,2013-Jun-05,1
656,625,2014-Oct-16,1
1560,807,2012-Sep-27,3
790,845,2014-Jun-07,2
857,838,2013-Dec-25,1
225,185,2012-Dec-05,1
693,806,2013-Jan-26,1
435,670,2012-Sep-06,2
701,806,2015-Feb-17,1
1222,798,2014-Jul-26,1
226,246,2012-Oct-02,8
234,212,2014-Sep-27,1
287,349,2014-Oct-24,1
642,933,2013-Sep-07,3
1492,668,2014-Oct-17,2
241,215,2015-May-15,1
257,203,2013-Dec-11,1
701,720,2013-Mar-08,1
421,548,2015-Jan-10,3
1135,1084,2014-May-31,1
407,1490,2014-Apr-02,1
701,697,2012-Nov-01,1
876,713,2014-Apr-01,1
423,682,2014-Jun-24,1
159,158,2015-Nov-14,1
572,1032,2015-Feb-27,2
331,403,2013-Mar-29,1
407,679,2013-Oct-16,1
875,701,2013-Jun-18,2
417,1335,2013-Oct-17,1
207,1328,2013-Mar-05,1
863,1634,2013-Jan-01,1
1104,1107,2012-Dec-01,2
704,746,2013-Mar-03,1
682,533,2013-Jul-04,1
563,820,2014-Aug-06,1
1061,576,2015-Feb-11,2
806,757,2012-Dec-02,4
82,93,2014-Jun-27,2
1024,575,2014-Dec-04,1
1331,259,2015-Dec-18,1
82,93,2014-Oct-13,1
1101,1020,2013-Mar-23,3
190,193,2013-Oct-31,1
533,684,2013-May-14,1
226,225,2013-Jul-01,1
1094,613,2014-Feb-11,1
1529,1738,2013-Feb-15,1
721,875,2012-Dec-20,1
1053,676,2012-Oct-16,1
701,726,2014-Apr-02,4
588,601,2015-May-07,1
231,190,2012-Dec-08,2
976,691,2015-Aug-24,1
258,418,2013-Apr-20,1
158,161,2015-Oct-13,1
1312,788,2013-Jun-15,5
827,592,2013-Oct-13,4
1006,1015,2012-Dec-16,10
758,806,2013-Jun-06,1
523,631,2012-Dec-25,1
158,206,2015-May-20,1
879,881,2013-Apr-02,1
1397,40,2014-Nov-06,1
160,1334,2013-May-19,2
727,945,2013-Jan-08,1
1186,1213,2012-Dec-07,2
595,1061,2013-May-16,1
1362,652,2012-Nov-26,1
790,808,2012-Sep-20,1
762,720,2015-Mar-17,1
818,1061,2013-Mar-27,1
828,804,2014-Jun-14,1
1334,203,2015-Jun-30,1
743,1600,2013-Jul-29,3
790,845,2012-Sep-20,3
1312,836,2014-Jan-09,2
790,782,2013-Sep-06,3
1044,799,2013-Dec-19,1
584,1023,2015-Apr-28,3
1287,1224,2013-Nov-28,1
1260,1710,2013-Nov-05,1
859,817,2014-Nov-24,1
1659,375,2014-Dec-18,3
606,572,2015-Oct-24,1
876,697,2013-Mar-11,2
1154,259,2014-May-13,1
881,609,2014-Jul-30,1
1314,1270,2013-Jun-07,1
220,1678,2013-Jan-01,1
334,393,2013-Sep-16,2
226,178,2014-Nov-02,3
684,555,2012-Oct-18,1
1306,648,2015-May-06,1
287,278,2014-Dec-03,2
203,1053,2012-Dec-21,1
1600,693,2013-May-09,3
726,759,2014-May-03,1
569,589,2013-Jun-30,1
693,916,2015-Jan-11,1
556,825,2013-Mar-19,3
1223,798,2013-Oct-21,1
750,818,2014-Jan-27,1
82,84,2014-Aug-04,1
1006,995,2013-Jun-01,6
421,663,2014-Oct-06,1
257,1154,2014-Nov-26,1
207,1143,2015-Nov-23,1
709,731,2014-Sep-17,5
835,873,2012-Nov-10,1
398,404,2013-Apr-01,2
687,771,2015-Apr-15,2
182,274,2013-May-26,1
584,607,2012-Nov-23,2
447,449,2015-Apr-04,1
1544,1666,2012-Apr-22,1
656,398,2014-Aug-11,1
642,807,2013-Jan-14,1
295,659,2012-Dec-22,1
1053,1334,2013-Apr-25,1
1317,203,2014-May-14,1
56,71,2012-Apr-16,2
1453,619,2012-Nov-10,1
215,235,2012-Oct-20,4
1236,1238,2012-Sep-22,2
945,884,2013-Dec-14,12
82,110,2014-Oct-29,2
206,1332,2012-Nov-11,4
1064,1069,2013-Aug-01,1
207,1326,2013-Jul-03,1
345,330,2015-Dec-01,1
1453,602,2015-Apr-12,1
240,230,2014-Jun-03,1
335,393,2013-Jul-30,2
790,751,2015-May-17,4
1275,662,2013-Oct-28,1
342,330,2014-Jan-14,2
1055,605,2015-Aug-21,1
693,806,2014-Oct-08,2
344,342,2014-Jun-13,1
741,709,2015-Jan-03,2
869,790,2012-Oct-29,1
743,771,2013-Jun-25,3
1154,1053,2013-Feb-09,1
592,569,2012-Dec-24,2
894,1233,2013-Mar-26,1
664,423,2014-Mar-28,1
1115,1112,2013-May-26,1
690,706,2012-Sep-21,7
662,1275,2011-Oct-29,5
946,706,2013-Oct-29,1
881,818,2013-Jun-28,1
80,89,2016-Jan-04,4
1117,1115,2012-Dec-18,1
882,805,2013-Sep-19,1
536,862,2012-Nov-23,2
30,655,2012-Nov-21,1
1328,1326,2013-Oct-07,1
702,876,2013-Mar-05,3
1317,1458,2015-Dec-10,1
720,709,2013-May-18,5
701,743,2012-Sep-26,1
1006,1125,2013-Feb-26,17
798,1006,2014-Oct-12,1
1398,1395,2013-Oct-16,1
881,564,2014-Jan-01,1
1317,207,2014-May-27,1
400,337,2013-Oct-06,1
806,740,2012-Dec-06,8
773,845,2013-Jul-29,1
1572,1183,2012-Sep-13,1
687,702,2013-Oct-30,13
536,862,2012-Dec-03,3
1037,859,2013-Jan-05,1
1376,619,2013-Dec-24,2
909,579,2015-Sep-18,1
589,592,2014-Mar-26,5
1306,769,2012-Nov-23,4
1198,1170,2014-Dec-27,1
458,450,2012-Oct-17,1
827,565,2015-Dec-16,1
820,563,2013-Apr-15,4
564,817,2012-Nov-08,1
749,774,2012-Nov-28,3
410,445,2012-Aug-26,2
1574,1575,2014-Dec-28,3
1622,396,2014-Dec-04,1
589,564,2014-Jan-30,1
1328,1331,2014-Jan-07,1
734,689,2015-May-22,7
1180,1186,2012-Oct-30,1
701,806,2013-Jun-09,1
775,693,2014-Dec-17,2
87,108,2013-Sep-13,3
587,690,2014-May-11,1
206,418,2012-Dec-09,2
1061,616,2014-Apr-03,1
665,548,2011-Jun-03,1
790,808,2012-Dec-22,5
638,350,2013-Jul-04,1
263,1135,2014-Nov-30,1
1255,1261,2013-Nov-13,1
1198,1570,2014-Sep-14,1
342,399,2013-Sep-29,1
635,480,2013-May-16,1
1455,583,2016-Jan-01,1
190,231,2012-Dec-17,2
1600,945,2013-Sep-30,1
220,170,2014-Sep-18,3
1104,1020,2012-Dec-27,1
701,696,2013-Jun-18,6
563,820,2013-Mar-16,1
807,578,2012-Nov-17,5
258,1458,2013-Apr-30,2
759,712,2012-Nov-13,1
58,71,2012-Jan-01,3
689,771,2012-Oct-28,1
205,203,2014-Feb-21,1
579,478,2014-Jul-29,1
1036,444,2014-Dec-16,1
736,806,2013-Mar-30,1
340,399,2014-Oct-07,3
838,860,2014-Jan-06,1
750,827,2013-Nov-05,1
1065,820,2012-Oct-19,3
203,1366,2015-Aug-13,1
1022,1223,2013-Feb-28,2
883,882,2013-Dec-23,1
869,1312,2013-Apr-03,1
693,694,2014-Apr-12,1
57,64,2011-Oct-10,7
418,1366,2013-Oct-24,1
337,1467,2014-Sep-21,1
701,875,2014-Dec-30,3
39,269,2014-Sep-26,1
807,1560,2013-Jan-18,14
1396,39,2013-Jul-31,2
344,331,2014-Dec-17,1
1380,1349,2013-Apr-22,1
579,1560,2014-Jun-10,2
262,1334,2012-Nov-16,1
701,731,2012-Nov-01,1
158,203,2015-Sep-19,1
684,423,2013-Dec-24,2
1560,807,2013-Jan-20,8
857,994,2012-Nov-29,2
807,933,2013-Jan-29,1
860,896,2014-Mar-18,1
170,185,2014-Dec-17,1
1600,771,2014-Feb-24,3
1198,1213,2013-Dec-26,3
1171,1170,2012-Dec-07,1
357,329,2013-Apr-13,1
750,640,2013-Nov-17,3
705,712,2014-Jan-15,1
1053,257,2013-Jun-30,1
1311,1315,2014-Dec-02,3
727,757,2013-Jan-20,1
616,750,2013-Jun-25,2
655,769,2014-Mar-27,4
817,1376,2014-Jan-07,1
869,790,2014-Sep-27,2
1088,257,2013-Nov-05,1
1236,1710,2012-Nov-04,1
579,807,2014-Sep-30,1
663,656,2015-Apr-17,1
709,740,2014-May-29,2
67,58,2012-Dec-01,1
1328,1332,2014-Aug-05,1
632,642,2012-Nov-30,2
807,538,2013-May-04,1
1334,1332,2012-Nov-06,2
1178,1191,2014-Feb-27,1
694,703,2013-Oct-30,1
1020,1083,2013-Jun-13,1
687,703,2014-Mar-07,1
1094,572,2016-Jan-08,1
208,1135,2013-Jan-12,3
995,1000,2013-Nov-05,1
1572,1729,2013-Apr-28,2
838,860,2013-Jun-05,3
807,933,2013-Dec-18,1
1084,418,2013-Mar-04,2
749,751,2014-May-15,5
597,817,2013-Jun-19,1
357,330,2013-Nov-14,1
808,790,2015-Jun-06,1
418,203,2014-Jan-06,1
158,203,2014-Jan-03,1
235,231,2015-Apr-21,1
351,1457,2012-Oct-20,1
1084,418,2012-Oct-17,9
71,57,2011-May-25,4
316,299,2011-Jun-05,8
1178,1172,2014-Feb-27,1
724,703,2014-Mar-05,1
709,725,2014-Sep-20,6
1065,750,2013-Oct-18,1
758,884,2013-Oct-18,5
258,1458,2013-Mar-29,1
783,869,2013-Dec-18,1
82,110,2013-Oct-30,3
179,186,2013-Dec-18,1
1138,1223,2013-Sep-16,1
836,788,2012-Nov-07,2
807,946,2013-Jul-03,26
606,572,2013-Jul-09,4
807,686,2012-Nov-05,1
1101,1117,2014-May-25,1
1337,376,2014-Jan-30,3
212,234,2013-Nov-16,1
1473,858,2012-Dec-29,2
819,862,2012-Nov-07,2
807,690,2013-Aug-09,1
343,330,2015-Mar-14,1
1047,208,2013-May-07,1
750,1037,2014-Jan-09,1
780,713,2013-Apr-13,10
344,333,2015-Oct-22,1
1101,1115,2015-Aug-12,1
1659,375,2011-May-23,9
226,220,2012-Dec-17,2
807,578,2013-Jun-11,1
344,345,2015-Nov-07,1
1253,1379,2012-Dec-04,1
632,807,2012-Dec-16,6
335,403,2014-Oct-19,1
1198,1573,2014-Nov-08,1
1135,1076,2013-Jan-02,1
782,869,2012-Sep-06,6
344,400,2014-Apr-20,2
1053,208,2014-Jun-16,1
638,399,2014-Oct-08,1
1335,417,2013-Jul-21,2
220,215,2014-Oct-02,1
169,176,2012-Nov-14,2
1634,854,2013-Dec-06,3
1239,1240,2014-May-07,1
640,881,2014-Jul-07,1
638,344,2013-Feb-16,2
344,342,2013-Oct-01,1
689,741,2013-Mar-11,1
161,1328,2012-Nov-06,2
705,737,2014-Apr-17,1
613,605,2015-Apr-20,1
693,720,2014-May-30,5
1328,1135,2013-Nov-17,1
406,48,2014-Sep-22,1
750,818,2015-Feb-28,1
1236,1239,2012-Nov-25,1
876,759,2015-Apr-09,1
685,423,2012-Jul-20,1
849,981,2013-Nov-28,2
418,1332,2014-Mar-11,2
758,916,2015-Nov-24,1
596,593,2012-Oct-08,1
876,806,2013-Apr-18,1
1248,1311,2013-May-28,1
1560,587,2012-Dec-02,3
790,788,2014-Mar-15,1
579,578,2014-Jan-27,1
1452,916,2015-Aug-15,4
976,691,2012-Jun-24,1
1379,1311,2013-Jul-16,1
593,609,2014-Nov-12,1
1037,881,2013-Sep-24,1
1055,598,2014-Sep-08,1
1055,613,2015-Mar-03,1
331,333,2014-Mar-24,1
1731,728,2014-Nov-18,4
570,865,2012-Dec-11,5
231,234,2013-Jul-24,2
1098,1112,2013-Jun-06,1
758,731,2014-Sep-17,2
814,942,2013-Dec-21,2
884,713,2013-Feb-07,1
664,533,2013-May-22,1
375,1659,2011-Aug-06,1
1260,1314,2013-Oct-20,1
406,394,2013-May-17,1
207,161,2012-Dec-16,2
945,693,2014-May-17,2
783,790,2012-Oct-26,1
259,1366,2014-Mar-31,3
342,334,2013-Jul-13,3
579,578,2013-Jan-15,11
836,1312,2012-Sep-13,4
771,721,2014-Jun-11,1
426,42,2014-Sep-08,1
869,815,2013-Oct-14,4
1081,849,2012-Sep-28,2
225,219,2013-Mar-27,2
67,57,2010-Dec-17,4
263,203,2014-Jun-16,1
827,640,2015-Feb-28,1
84,110,2015-Apr-29,1
1306,769,2012-Nov-03,3
1301,1300,2014-Sep-18,1
1396,1397,2015-Jun-23,1
945,702,2014-Oct-22,2
736,709,2013-Feb-10,1
817,879,2014-Jan-08,1
806,771,2013-Sep-19,1
963,406,2015-Jan-04,1
1311,1315,2011-Oct-02,3
538,807,2014-Jul-18,1
437,335,2015-Oct-18,1
399,1456,2012-Oct-07,1
740,876,2014-May-19,2
806,693,2013-Mar-12,1
344,1467,2014-Oct-13,1
987,444,2014-Aug-25,1
691,909,2013-Sep-20,1
1492,445,2015-Nov-01,1
117,80,2015-Nov-08,4
638,1467,2013-Mar-27,4
572,612,2014-Nov-02,1
1239,1315,2014-Jan-06,6
1328,1332,2014-Jan-31,5
693,740,2015-Apr-15,10
1312,783,2015-Feb-17,2
877,994,2013-Nov-17,1
1577,1315,2015-Sep-14,2
523,440,2012-Dec-27,1
827,817,2013-Feb-26,1
1312,782,2013-Jan-11,4
171,170,2012-Nov-08,2
879,750,2013-Apr-08,3
773,808,2014-Nov-03,1
689,702,2012-Dec-27,3
334,393,2013-Mar-09,1
780,727,2013-Jan-04,1
1453,619,2015-Dec-31,2
158,203,2014-Jun-15,1
578,807,2013-Apr-27,13
736,731,2015-Jan-03,1
662,1275,2013-Apr-10,1
226,225,2013-Jun-10,2
771,876,2015-Nov-09,1
651,30,2013-Jul-05,1
703,720,2012-Nov-23,1
959,406,2013-May-05,1
955,951,2014-Dec-27,1
334,1457,2012-Oct-13,1
744,709,2012-Dec-17,8
1084,207,2013-Oct-28,1
1452,693,2015-Jun-23,1
697,775,2013-Mar-14,3
757,806,2013-Apr-01,3
57,71,2015-Mar-28,1
881,817,2012-Dec-14,2
444,126,2013-Oct-17,1
879,824,2012-Oct-30,1
1600,703,2012-Oct-30,3
689,916,2013-Jun-18,3
640,827,2013-Nov-19,1
1053,257,2015-Feb-14,1
613,601,2014-Apr-06,1
865,867,2013-Mar-14,1
744,771,2013-Mar-11,1
1314,1410,2012-Dec-18,1
769,1275,2012-Dec-04,1
259,1053,2013-May-05,2
1331,1135,2013-Dec-07,1
1020,1103,2013-Mar-09,1
634,706,2013-Apr-19,1
376,84,2015-May-25,1
421,431,2014-Feb-25,5
638,399,2013-Oct-02,5
598,927,2014-Sep-17,1
736,1452,2015-Jan-06,1
331,333,2013-Jan-19,1
334,357,2014-Feb-10,1
1102,1020,2013-Jun-01,1
721,720,2013-May-30,1
638,393,2013-Mar-31,1
817,827,2012-Nov-03,8
185,233,2012-Oct-23,1
758,876,2015-Oct-05,1
578,807,2015-Oct-30,1
406,47,2013-May-03,2
687,702,2013-Jul-16,3
1710,1260,2012-Nov-26,1
1467,334,2013-May-09,3
1673,202,2012-Dec-10,2
706,478,2013-Oct-18,4
1331,259,2015-May-15,1
857,864,2012-Nov-19,1
393,400,2013-Jun-02,1
693,884,2013-Sep-19,1
807,587,2013-Jun-11,2
734,704,2015-Jun-10,1
499,1233,2013-Apr-11,4
693,876,2015-Feb-19,1
1452,884,2013-Apr-18,2
584,608,2015-Apr-19,1
808,836,2012-Sep-02,1
227,212,2014-Apr-18,1
374,1659,2014-Nov-06,2
591,606,2013-Jan-11,2
1272,941,2013-Jan-11,3
771,916,2014-Oct-29,2
204,676,2013-Apr-07,1
263,258,2013-Jun-27,1
740,696,2014-Jan-16,1
696,693,2014-Oct-29,1
790,808,2012-Nov-28,2
570,499,2013-Feb-19,1
38,406,2013-Jul-07,1
406,960,2013-Nov-23,1
344,331,2013-Apr-13,1
572,591,2015-Dec-13,1
1328,203,2013-Jul-27,1
257,259,2015-Feb-16,1
1112,1006,2014-Aug-08,2
235,220,2014-Aug-25,2
758,759,2012-Oct-27,1
808,764,2015-Sep-24,1
1549,1534,2014-Dec-10,1
595,586,2012-Nov-11,3
580,829,2013-Dec-02,1
1577,1247,2013-Mar-02,1
694,720,2013-Feb-27,1
207,208,2013-Jul-18,1
758,884,2015-Apr-04,1
606,1027,2014-Feb-15,1
281,300,2012-Jan-21,1
791,845,2012-Sep-03,1
1320,1366,2013-Dec-07,1
716,731,2015-Jul-10,1
278,287,2014-Oct-18,2
437,335,2012-Dec-30,2
